Model Category,Display Name,Asset tag,Fixed Asset Number,Location Name,PO number,Supplier,Status,Substate,Purchase date,Receipt date,Warranty end date,Retired date,Scheduled retirement,Management
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-Q1K1GT7,60010003599,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4560451737,"",In stock,available,2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-QJ2BB0W,60010003594,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4560451737,"",In stock,available,2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,0 - UNMANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-QY4CDP7,60010003600,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4560451737,"",In stock,available,2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,0 - UNMANAGED
Communication Device Fixed Phone,POLYCOM VVX310,BD10-00543FC,60010001986,BD HO Dhaka/5004679 LEVEL-5,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX310,BD10-0054F0F,60010001998,BD HO Dhaka/4004679 LEVEL-4,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0054H11,60010002000,BD PL Sreepur/SREEPUR FACTORY IF BULK PLANT,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0054P19,60010002008,BD PL Sreepur/BD PL SREEPUR B1 F00 CAPITAL PROJECTS,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0054X21,60010002016,BD PL Sreepur/BD PL SREEPUR B1 F00 UTILITY ROOM,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-00551FB,60010002020,BD PL Sreepur/BD PL SREEPUR B1 F00 DRY FILLING AREA,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-00552FC,60010002021,BD PL Sreepur/BD PL SREEPUR B1 F00 DRY FILLING AREA,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-00553FD,60010002022,BD PL Sreepur/BD PL SREEPUR B1 F00 CEREAL CONTROL ROOM,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0055600,60010002025,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE MICROBIOLOGY LAB,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0055A0B,60010002029,BD PL Sreepur/BD PL SREEPUR B1 F00 BD FAC DRY MIX RM,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0055E0F,60010002033,BD PL Sreepur/BD PL SREEPUR DATA ENTRY,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLYCOM VVX201,BD10-0055F10,60010002034,BD PL Sreepur/BD PL SREEPUR B1 F00 FACTORY SOCIAL BLOCK,4549832597,"",In use,"",2017-09-10 00:00:00,,,,2022-08-10 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-4Z5L23L,60010003596,BD PL Sreepur/BD PL SREEPUR B1 F00 IF BULK WAREHOUSE,4560451737,"",In use,"",2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-4ZL2GW9,60010003598,BD PL Sreepur/BD PL SREEPUR B1 F00 CAPITAL PROJECTS,4560451737,"",In use,"",2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-FN5PDI2,60010003602,BD PL Sreepur/BD PL SREEPUR B1 F00 BD FAC DRY FILLING AREA,4560451737,"",In use,"",2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-G4H0RLU,60010003597,BD PL Sreepur/BD PL SREEPUR B1 F00 IF BULK WAREHOUSE,4560451737,"",In use,"",2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-IFX1SI9,60010003601,BD PL Sreepur/BD PL SREEPUR B1 F01 NOYONPUR WH GUARD ROOM,4560451737,"",In use,shared,2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-IWNJ364,60010003593,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4560451737,"",In use,shared,2025-03-03 00:00:00,2025-08-21 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device Fixed Phone,POLY  IP Phone CCX 400,BD10-JOAV3F7,60010003595,BD PL Sreepur/BD PL SREEPUR B1 F00 NOODLES LINE AREA,4560451737,"",In use,"",2025-03-03 00:00:00,2025-04-09 00:00:00,2028-03-02 00:00:00,,2030-03-03 00:00:00,9 - MANAGED
Communication Device PABX,SYNWAY SMG2000,BD10-00BAX3B,60010002069,BD HO Dhaka/6034679 LEVEL-6 IT SERVER ROOM,4550193276,"",In use,"",2017-12-05 00:00:00,2017-12-05 00:00:00,,,2022-12-05 00:00:00,9 - MANAGED
Communication Device PABX,SYNWAY SMG2000,BD10-00BAY3C,60010002070,BD HO Dhaka/6034679 LEVEL-6 IT SERVER ROOM,4550193276,"",In use,"",2017-12-05 00:00:00,2017-12-05 00:00:00,,,2022-12-05 00:00:00,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-5CBBO6O,60010003512,BD HO Dhaka/6004679 LEVEL-6,4560216185,"",In stock,available,2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-E2TUFA2,60010003440,BD HO Dhaka/6004679 LEVEL-6,4560216185,"",In stock,available,2024-09-29 00:00:00,2025-07-30 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE iPad Air 11-inch (M3) Wi-Fi + Cellular 256 GB,BD10-OI4V4J8,60010003869,BD HO Dhaka/6004679 LEVEL-6,4562313837,"",In stock,available,2025-10-12 00:00:00,,2028-10-12 00:00:00,,2028-10-22 00:00:00,9 - MANAGED
Communication Device Tablet,APPLE IPAD PRO,BD10-PCZDX48,60010002673,BD HO Dhaka/6004679 LEVEL-6,4554468569,"",In stock,pending_disposal,2020-11-30 00:00:00,,,,,0 - UNMANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-00FS6NV,60010003481,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-06JLUVK,60010003489,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-0S2O4FW,60010003461,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-1JWVXT0,60010003428,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-2R6VDKE,60010003425,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-2YEFUE4,60010003396,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-34N2JO4,60010003475,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-3HOHE4E,60010003415,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-19 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-3NDZ98E,60010003496,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-3XAJ3F7,60010003502,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-4NG80TE,60010003426,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-4X4659F,60010003460,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-5C826HL,60010003403,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-5J9PD2K,60010003488,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-5X9MN7B,60010003503,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-6046DKA,60010003423,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-6JGR9DA,60010003421,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-6ML30OE,60010003482,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-75XYB2A,60010003476,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-777H7CA,60010003404,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-7ASGLI5,60010003446,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-7CN95A5,60010003436,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-7E666VZ,60010003466,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-10 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-7O4O227,60010003439,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-7Y4F7P2,60010003433,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-86SC9C3,60010003434,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-88JL3IP,60010003465,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-8GRBH8O,60010003429,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-8IS4AHB,60010003471,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-30 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-900LJN7,60010003418,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-928WFAL,60010003506,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-9DTQ3OT,60010003497,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-9Z72QH5,60010003501,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-A1U6BDE,60010003454,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-A2D84NM,60010003504,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2025-01-27 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-A2REM96,60010003507,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-AGW36UH,60010003443,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-AO4I4EC,60010003485,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-B0NWL8K,60010003458,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-BH3U2A1,60010003407,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-C0BU8U5,60010003449,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-C4L25WX,60010003438,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-CBCWL85,60010003494,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-CQ03X7P,60010003486,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-D4AETU6,60010003452,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2025-06-02 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-DE77461,60010003405,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-DN3NY9D,60010003413,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-30 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-DRD7C91,60010003470,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-DTO74UH,60010003510,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-DVORW99,60010003457,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-DY1CZV3,60010003424,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-EF46EL2,60010003437,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-EJC13ZY,60010003474,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-EU47JZZ,60010003477,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-F8XIJA7,60010003468,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-FI04P5H,60010003469,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-FN8GIR9,60010003490,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-FRKV0I4,60010003411,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-30 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-FX76J99,60010003448,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2025-01-27 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-G2QT103,60010003478,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-GIZ87N1,60010003441,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-GN61XMJ,60010003455,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-31 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-HGY758K,60010003417,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-HH0YXI1,60010003462,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-HWBB7Z8,60010003464,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-I72JD6X,60010003480,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-IJ5JOR6,60010003416,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-J2B6XLJ,60010003498,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-JX4I3YM,60010003420,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-K1FSK52,60010003393,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-K2Y1PC5,60010003397,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-K8XJA3X,60010003427,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-KC0PVC3,60010003412,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-KY6WC9O,60010003414,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-L0JWZW6,60010003432,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-L4XL2W9,60010003509,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-LE39FY6,60010003463,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-LIVQ9Z2,60010003400,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-11-25 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-LIWFF09,60010003487,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-LW6GN52,60010003430,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-M0DL83F,60010003410,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-M0NE0LZ,60010003395,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,2024-12-30 00:00:00,2027-09-29 00:00:00,,,9 - MANAGED
Communication Device Tablet,APPLE IPAD 10TH GEN WIFI 256GB,BD10-M71SJ8L,60010003508,BD HO Dhaka/BD REMOTE,4560216185,"",In use,"",2024-09-29 00:00:00,,2027-09-29 00:00:00,,,9 - MANAGED
